epoch: 0	train ppl: 19008892.904134408	val ppl: 4636.135276159908	best val: 4636.135276159908	time (s) spent in epoch: 100.15452980995178
epoch: 1	train ppl: 38511.92419634	val ppl: 3055.0945363599762	best val: 3055.0945363599762	time (s) spent in epoch: 97.02404403686523
epoch: 2	train ppl: 1695.9369148015817	val ppl: 1379.4053608082354	best val: 1379.4053608082354	time (s) spent in epoch: 97.19568181037903
epoch: 3	train ppl: 799.2324021911476	val ppl: 541.6647547523447	best val: 541.6647547523447	time (s) spent in epoch: 97.1941876411438
epoch: 4	train ppl: 572.4254814390214	val ppl: 433.684056659948	best val: 433.684056659948	time (s) spent in epoch: 96.95638513565063
epoch: 5	train ppl: 436.024892299426	val ppl: 392.4197510272915	best val: 392.4197510272915	time (s) spent in epoch: 96.86494541168213
epoch: 6	train ppl: 355.78081046491906	val ppl: 357.40030293021056	best val: 357.40030293021056	time (s) spent in epoch: 96.74057865142822
epoch: 7	train ppl: 299.15617848181756	val ppl: 337.724403977683	best val: 337.724403977683	time (s) spent in epoch: 96.05287337303162
epoch: 8	train ppl: 245.99148326863119	val ppl: 305.6853463508468	best val: 305.6853463508468	time (s) spent in epoch: 96.80160641670227
epoch: 9	train ppl: 217.3485627895253	val ppl: 261.5244826648753	best val: 261.5244826648753	time (s) spent in epoch: 97.07754778862
epoch: 10	train ppl: 185.79247730106135	val ppl: 203.30176341826512	best val: 203.30176341826512	time (s) spent in epoch: 96.74671387672424
epoch: 11	train ppl: 160.0784129648128	val ppl: 188.4099028373092	best val: 188.4099028373092	time (s) spent in epoch: 96.71300601959229
epoch: 12	train ppl: 137.6188095991771	val ppl: 186.4351229811164	best val: 186.4351229811164	time (s) spent in epoch: 98.69709849357605
epoch: 13	train ppl: 124.05723576776639	val ppl: 163.67233559809347	best val: 163.67233559809347	time (s) spent in epoch: 96.89945459365845
epoch: 14	train ppl: 109.19793982661294	val ppl: 174.0613190495323	best val: 163.67233559809347	time (s) spent in epoch: 94.02507996559143
epoch: 15	train ppl: 87.74699375615707	val ppl: 160.86262824139968	best val: 160.86262824139968	time (s) spent in epoch: 96.25747966766357
epoch: 16	train ppl: 69.89998460177236	val ppl: 158.26061526154098	best val: 158.26061526154098	time (s) spent in epoch: 96.793630361557
epoch: 17	train ppl: 55.972164235702074	val ppl: 155.97414347892538	best val: 155.97414347892538	time (s) spent in epoch: 97.26236915588379
epoch: 18	train ppl: 46.2061229394105	val ppl: 162.74416817368896	best val: 155.97414347892538	time (s) spent in epoch: 94.01345825195312
epoch: 19	train ppl: 40.30812943430199	val ppl: 166.24908637758642	best val: 155.97414347892538	time (s) spent in epoch: 94.34990072250366
epoch: 20	train ppl: 37.239058569378365	val ppl: 167.86729280786926	best val: 155.97414347892538	time (s) spent in epoch: 94.63496446609497
epoch: 21	train ppl: 35.807848617029784	val ppl: 167.30603457181462	best val: 155.97414347892538	time (s) spent in epoch: 94.25568079948425
epoch: 22	train ppl: 35.190290294520004	val ppl: 166.4962720742995	best val: 155.97414347892538	time (s) spent in epoch: 94.5045235157013
epoch: 23	train ppl: 34.95969227112116	val ppl: 166.27315265461593	best val: 155.97414347892538	time (s) spent in epoch: 94.5270357131958
epoch: 24	train ppl: 34.942830606470004	val ppl: 166.22052551105435	best val: 155.97414347892538	time (s) spent in epoch: 94.23695087432861
epoch: 25	train ppl: 34.86710070711961	val ppl: 166.2104350129291	best val: 155.97414347892538	time (s) spent in epoch: 94.43805718421936
epoch: 26	train ppl: 34.92964702124841	val ppl: 166.208364480813	best val: 155.97414347892538	time (s) spent in epoch: 94.07007002830505
epoch: 27	train ppl: 34.95896205675101	val ppl: 166.2080821375229	best val: 155.97414347892538	time (s) spent in epoch: 93.12866759300232
epoch: 28	train ppl: 34.888621217870146	val ppl: 166.20805241720447	best val: 155.97414347892538	time (s) spent in epoch: 94.699134349823
epoch: 29	train ppl: 34.91987777658715	val ppl: 166.2080573705905	best val: 155.97414347892538	time (s) spent in epoch: 94.04939889907837
epoch: 30	train ppl: 34.88185440027568	val ppl: 166.2080623239767	best val: 155.97414347892538	time (s) spent in epoch: 94.06315684318542
epoch: 31	train ppl: 34.91742970897526	val ppl: 166.20803755704725	best val: 155.97414347892538	time (s) spent in epoch: 94.14700412750244
epoch: 32	train ppl: 34.91257888433411	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 94.41823363304138
epoch: 33	train ppl: 34.92098686171751	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 93.85905957221985
epoch: 34	train ppl: 34.91806743921334	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 93.84212470054626
epoch: 35	train ppl: 34.91438913822076	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 93.57194137573242
epoch: 36	train ppl: 34.93186484145749	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 92.62603688240051
epoch: 37	train ppl: 34.92887466950237	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 93.37866568565369
epoch: 38	train ppl: 34.91073587312311	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 92.34737753868103
epoch: 39	train ppl: 34.88865653965587	val ppl: 166.20804251043285	best val: 155.97414347892538	time (s) spent in epoch: 92.78158688545227
